,Datetime,Open,High,Low,Close,Adj Close,Volume,sma_7,sma_9,disperative
25,2024-01-17 10:00:00,21791.69921875,21803.55078125,21766.69921875,21783.5,21783.5,0,-0.45655671479867205,-0.3682445941982606,-1.1143110508909884
26,2024-01-17 10:30:00,21783.650390625,21794.0,21729.05078125,21739.349609375,21739.349609375,0,-0.5947122291320853,-0.5025742800409656,-1.205783685344656
27,2024-01-17 11:00:00,21740.19921875,21754.5,21725.849609375,21732.599609375,21732.599609375,0,-0.7320671561711548,-0.6135658826628143,-1.1204122550299687
28,2024-01-17 11:30:00,21732.80078125,21735.94921875,21658.599609375,21678.75,21678.75,0,-0.88336482147845,-0.7232421999856271,-1.2257819409160782
29,2024-01-17 12:00:00,21679.099609375,21693.099609375,21632.75,21660.94921875,21660.94921875,0,-1.0286101591875196,-0.8347725914969205,-1.1627012893581237
30,2024-01-17 12:30:00,21660.19921875,21674.650390625,21630.849609375,21632.900390625,21632.900390625,0,-1.1637672804523405,-0.9426955506762442,-1.1380049163789243
31,2024-01-17 13:00:00,21632.94921875,21657.150390625,21629.94921875,21647.05078125,21647.05078125,0,-1.1284814981705915,-1.0300723755518846,-0.9323753492754008
32,2024-01-17 13:30:00,21646.849609375,21677.19921875,21613.25,21649.150390625,21649.150390625,0,-1.0822780424790428,-1.0966259081657703,-0.7908868610501478
33,2024-01-17 14:00:00,21648.599609375,21667.099609375,21603.150390625,21604.19921875,21604.19921875,0,-1.0328130723257682,-1.061087360279558,-0.8595288942717343
34,2024-01-17 14:30:00,21603.599609375,21612.30078125,21559.849609375,21572.0,21572.0,0,-0.9947465182282883,-1.0321579519969601,-0.8539463763476092
35,2024-01-17 15:00:00,21573.650390625,21605.650390625,21551.5,21577.25,21577.25,0,-0.9165831712986885,-0.9735862661152073,-0.6786385124088787
36,2024-01-18 09:30:00,21438.849609375,21440.5,21286.44921875,21294.900390625,21294.900390625,0,-0.9985221387077168,-1.0420153556920244,-1.736274061221323
37,2024-01-18 10:00:00,21294.650390625,21440.69921875,21294.650390625,21408.099609375,21408.099609375,0,-0.9803063847584201,-1.0180945443384433,-1.0104946387338474
38,2024-01-18 10:30:00,21409.05078125,21474.30078125,21384.599609375,21466.5,21466.5,0,-0.9376191741041343,-0.9593016093759184,-0.6335648746954005
39,2024-01-18 11:00:00,21466.30078125,21490.80078125,21444.5,21479.5,21479.5,0,-0.8922569727227838,-0.8854512243761151,-0.4733514513806939
40,2024-01-18 11:30:00,21480.099609375,21514.599609375,21444.94921875,21510.05078125,21510.05078125,0,-0.8060522749975608,-0.8103090755894232,-0.25609601019517375
41,2024-01-18 12:00:00,21510.80078125,21539.05078125,21495.44921875,21518.05078125,21518.05078125,0,-0.7052087392012009,-0.7388818272253056,-0.1480416257730891
42,2024-01-18 12:30:00,21519.19921875,21520.05078125,21436.900390625,21443.349609375,21443.349609375,0,-0.6678295325478681,-0.689710179621285,-0.4169840658355489
43,2024-01-18 13:00:00,21443.30078125,21472.0,21437.849609375,21449.05078125,21449.05078125,0,-0.46556798469238597,-0.630432051830767,-0.32044322623294846
44,2024-01-18 13:30:00,21449.25,21460.80078125,21432.05078125,21451.400390625,21451.400390625,0,-0.35684384735970837,-0.5827417368303478,-0.24942567740510452
45,2024-01-18 14:00:00,21451.30078125,21461.25,21425.400390625,21429.19921875,21429.19921875,0,-0.3064069712175711,-0.42098981243913847,-0.28050674170043916
46,2024-01-18 14:30:00,21429.19921875,21487.55078125,21418.0,21451.400390625,21451.400390625,0,-0.2547193915492976,-0.3211057852134642,-0.11153839370277951
47,2024-01-18 15:00:00,21451.900390625,21485.25,21445.94921875,21477.25,21477.25,0,-0.2108376584758501,-0.2450345634340909,0.05107612131895908
48,2024-01-19 09:30:00,21655.75,21664.900390625,21606.650390625,21640.599609375,21640.599609375,0,-0.07697049230982098,-0.10477012023744553,0.7890285373891146
49,2024-01-19 10:00:00,21639.44921875,21660.44921875,21621.94921875,21660.44921875,21660.44921875,0,0.10453607712611178,0.018525205363793835,0.8535619202159804
50,2024-01-19 10:30:00,21661.150390625,21670.5,21618.5,21623.94921875,21623.94921875,0,0.23224954684882726,0.09870217065258816,0.5735510618260599
51,2024-01-19 11:00:00,21625.0,21635.69921875,21576.0,21597.5,21597.5,0,0.3232202791249386,0.188074783359613,0.3873694485276748
52,2024-01-19 11:30:00,21596.80078125,21622.55078125,21582.69921875,21595.599609375,21595.599609375,0,0.4112255879466722,0.26096074405790687,0.33553042005169587
53,2024-01-19 12:00:00,21595.25,21603.25,21577.349609375,21590.80078125,21590.80078125,0,0.4666161706930864,0.3193631177164874,0.2761956855221204
54,2024-01-19 12:30:00,21589.80078125,21622.650390625,21589.19921875,21610.400390625,21610.400390625,0,0.5070085313726111,0.3876219385804953,0.333822646075632
55,2024-01-19 13:00:00,21609.349609375,21638.94921875,21590.599609375,21590.599609375,21590.599609375,0,0.4254014114158062,0.4242127265131908,0.21777869769147992
56,2024-01-19 13:30:00,21589.44921875,21629.25,21587.650390625,21605.599609375,21605.599609375,0,0.33681895395322053,0.4444803483641821,0.23348471797788092
57,2024-01-19 14:00:00,21605.400390625,21625.0,21587.05078125,21624.900390625,21624.900390625,0,0.29268300572615186,0.3862104469027893,0.2645994242365792
58,2024-01-19 14:30:00,21624.05078125,21640.099609375,21601.44921875,21612.55078125,21612.55078125,0,0.25932850566835985,0.30846889444802816,0.15388794812313045
59,2024-01-19 15:00:00,21612.30078125,21645.650390625,21589.44921875,21638.19921875,21638.19921875,0,0.24045612246541714,0.26734363620414336,0.20342373763109706
60,2024-01-23 09:30:00,21714.19921875,21731.5,21670.05078125,21674.0,21674.0,0,0.24319446409668136,0.25712081713895396,0.2953640769409697
61,2024-01-23 10:00:00,21674.400390625,21679.94921875,21591.80078125,21600.400390625,21600.400390625,0,0.18323627365224873,0.21029691635149927,-0.0858846870353964
62,2024-01-23 10:30:00,21600.150390625,21623.150390625,21520.30078125,21562.150390625,21562.150390625,0,0.11827436977573938,0.15328021468858755,-0.23695462944408538
63,2024-01-23 11:00:00,21560.55078125,21571.150390625,21528.349609375,21554.80078125,21554.80078125,0,0.051186988191759604,0.089952481445742,-0.2361269531099775
64,2024-01-23 11:30:00,21555.19921875,21555.19921875,21436.05078125,21443.69921875,21443.69921875,0,-0.08535135435891625,-0.01104170425532817,-0.6911689736181518
65,2024-01-23 12:00:00,21443.099609375,21445.75,21373.75,21398.5,21398.5,0,-0.2266516938231369,-0.1297860538224721,-0.8352144281264142
66,2024-01-23 12:30:00,21399.44921875,21426.25,21357.30078125,21365.30078125,21365.30078125,0,-0.38621656160206413,-0.26068936060669123,-0.9135303368213934
67,2024-01-23 13:00:00,21363.849609375,21379.19921875,21327.599609375,21348.80078125,21348.80078125,0,-0.5584994891623629,-0.3789676232849415,-0.910616415981122
68,2024-01-23 13:30:00,21349.19921875,21361.69921875,21302.5,21314.900390625,21314.900390625,0,-0.6849369404207576,-0.5094532436710809,-0.9709468458441582
69,2024-01-23 14:00:00,21315.69921875,21337.400390625,21231.849609375,21237.55078125,21237.55078125,0,-0.8245969128427222,-0.6772241895976152,-1.2145744363978377
70,2024-01-23 14:30:00,21237.69921875,21270.55078125,21212.650390625,21221.650390625,21221.650390625,0,-0.9569289811282715,-0.7968427167168849,-1.1624514311088237
71,2024-01-23 15:00:00,21221.150390625,21271.25,21193.0,21243.05078125,21243.05078125,0,-0.9920393243706419,-0.874619021924736,-0.9369413763147446
72,2024-01-24 09:30:00,21244.19921875,21375.5,21227.349609375,21372.94921875,21372.94921875,0,-0.9086622421806974,-0.8763354552232719,-0.25157485279680175
73,2024-01-24 10:00:00,21372.80078125,21398.44921875,21312.900390625,21383.0,21383.0,0,-0.7952573441965278,-0.8128384638137225,-0.11969605093220767
74,2024-01-24 10:30:00,21383.69921875,21408.400390625,21341.349609375,21369.19921875,21369.19921875,0,-0.6769619602834964,-0.7292089416429989,-0.08254872858990113
75,2024-01-24 11:00:00,21368.849609375,21394.900390625,21296.80078125,21297.150390625,21297.150390625,0,-0.5837516237556999,-0.663091625346131,-0.31847449014958257
76,2024-01-24 11:30:00,21297.69921875,21332.150390625,21233.19921875,21285.44921875,21285.44921875,0,-0.4503830691152656,-0.5931336406720951,-0.2809945539147978
77,2024-01-24 12:00:00,21284.150390625,21292.94921875,21218.5,21254.150390625,21254.150390625,0,-0.3310824158327104,-0.5216225309261815,-0.3273468581309376
78,2024-01-24 12:30:00,21254.900390625,21298.55078125,21213.650390625,21297.30078125,21297.30078125,0,-0.20808919077356852,-0.3951130158709498,-0.07598880090075141
79,2024-01-24 13:00:00,21296.69921875,21337.150390625,21281.150390625,21302.55078125,21302.55078125,0,-0.1748937751609498,-0.2680858505820216,-0.019206943508470364
80,2024-01-24 13:30:00,21301.849609375,21319.150390625,21286.55078125,21301.30078125,21301.30078125,0,-0.15831134224022805,-0.16438336660117842,-0.0036190204871556046
81,2024-01-24 14:00:00,21301.349609375,21372.400390625,21301.349609375,21369.80078125,21369.80078125,0,-0.10210688279223257,-0.10188810656308188,0.31088248754606723
82,2024-01-24 14:30:00,21369.349609375,21438.94921875,21366.0,21436.0,21436.0,0,0.026358848230810132,-0.024056809013756977,0.5807856270117164
83,2024-01-24 15:00:00,21435.75,21481.900390625,21404.099609375,21460.69921875,21460.69921875,0,0.1552758211100633,0.05416241152289585,0.6214242562399743
84,2024-01-25 09:30:00,21438.5,21441.599609375,21355.75,21373.650390625,21373.650390625,0,0.22522481511963033,0.107581365976853,0.16229609993603167
85,2024-01-25 10:00:00,21373.849609375,21387.900390625,21288.30078125,21316.599609375,21316.599609375,0,0.21755958074889578,0.12439793402339795,-0.12964544149589316
86,2024-01-25 10:30:00,21317.44921875,21331.25,21255.0,21258.099609375,21258.099609375,0,0.16809918535398907,0.12016650589652242,-0.3654297112728173
87,2024-01-25 11:00:00,21258.400390625,21321.849609375,21248.150390625,21297.69921875,21297.69921875,0,0.14699952031559596,0.11179674202372729,-0.1513166757559077
88,2024-01-25 11:30:00,21298.400390625,21376.599609375,21279.75,21303.400390625,21303.400390625,0,0.08793395056079412,0.10253345788716338,-0.10257650073754546
89,2024-01-25 12:00:00,21303.599609375,21314.349609375,21267.44921875,21288.44921875,21288.44921875,0,-0.01928929757161445,0.08407144795072029,-0.16977710991514347
90,2024-01-25 12:30:00,21289.150390625,21305.5,21257.69921875,21258.150390625,21258.150390625,0,-0.15131339204491567,0.015890682104142337,-0.30274440507313427
91,2024-01-25 13:00:00,21260.900390625,21298.69921875,21254.0,21266.69921875,21266.69921875,0,-0.2126191620725521,-0.07829041981465096,-0.2668442902574233
92,2024-01-25 13:30:00,21267.599609375,21312.099609375,21257.80078125,21297.05078125,21297.05078125,0,-0.21187306474359874,-0.1611623105294503,-0.12442276019321968
93,2024-01-25 14:00:00,21295.94921875,21310.25,21262.099609375,21274.849609375,21274.849609375,0,-0.19099446358140368,-0.20355959975983737,-0.219279503137452
94,2024-01-25 14:30:00,21277.349609375,21293.69921875,21249.44921875,21265.849609375,21265.849609375,0,-0.20504115540866313,-0.21689271943215188,-0.24964351854672376
95,2024-01-25 15:00:00,21266.400390625,21401.75,21266.400390625,21370.75,21370.75,0,-0.15580348205868408,-0.1493908389893602,0.24208721271230796
96,2024-01-29 09:30:00,21546.30078125,21582.5,21525.650390625,21580.599609375,21580.599609375,0,0.036649602825174155,-0.001756265652941094,1.1773944842718642
97,2024-01-29 10:00:00,21581.099609375,21602.75,21555.849609375,21583.69921875,21583.69921875,0,0.2442219804220699,0.1374480386629124,1.150262238105136
98,2024-01-29 10:30:00,21582.19921875,21631.44921875,21570.25,21628.150390625,21628.150390625,0,0.4641001292755305,0.2976791343997951,1.2723027517168009
99,2024-01-29 11:00:00,21628.400390625,21642.75,21587.099609375,21633.19921875,21633.19921875,0,0.6517026726532438,0.4634057397913403,1.1887950434507732
100,2024-01-29 11:30:00,21633.650390625,21660.5,21613.05078125,21654.349609375,21654.349609375,0,0.847858128008108,0.6212560703028983,1.1538086843465984
101,2024-01-29 12:00:00,21653.5,21673.94921875,21649.849609375,21657.599609375,21657.599609375,0,1.0331852862257855,0.7514859979884805,1.0476465889770188
102,2024-01-29 12:30:00,21658.599609375,21704.599609375,21658.44921875,21701.099609375,21701.099609375,0,1.1581136179682356,0.8999154466603595,1.1165855349094598
103,2024-01-29 13:00:00,21701.30078125,21714.05078125,21672.849609375,21681.650390625,21681.650390625,0,1.1176180623467522,1.0269786814901596,0.8939255949214778
104,2024-01-29 13:30:00,21681.650390625,21733.849609375,21673.599609375,21728.30078125,21728.30078125,0,1.0894731583855537,1.1059965367862086,0.9532479103767467
105,2024-01-29 14:00:00,21729.69921875,21745.05078125,21708.099609375,21714.80078125,21714.80078125,0,1.0135316545341175,1.0574762857289732,0.7407122247567481
106,2024-01-29 14:30:00,21714.44921875,21745.19921875,21687.150390625,21702.099609375,21702.099609375,0,0.9218224574460837,0.9904283330322401,0.5468306638345362
107,2024-01-29 15:00:00,21701.0,21762.80078125,21696.650390625,21744.80078125,21744.80078125,0,0.8410255766172806,0.9144203071242596,0.5882305185449773
