,Datetime,Open,High,Low,Close,Adj Close,Volume,sma_7,sma_9,disperative
183,2024-02-16 11:00:00,22033.75,22045.599609375,22023.80078125,22037.25,22037.25,0,0.4272701631932932,0.42885848063247306,0.5098928331448207
184,2024-02-16 11:30:00,22037.349609375,22041.900390625,22008.0,22041.75,22041.75,0,0.4606366184320613,0.4489136167313608,0.46688807477041383
185,2024-02-16 12:00:00,22042.400390625,22050.0,22022.75,22025.19921875,22025.19921875,0,0.4754209552181051,0.42177744815370016,0.3382178162598348
186,2024-02-16 12:30:00,22025.19921875,22062.599609375,22023.94921875,22060.55078125,22060.55078125,0,0.501385078377907,0.44409314038975173,0.43416411822350165
187,2024-02-16 13:00:00,22060.650390625,22067.25,22037.05078125,22040.69921875,22040.69921875,0,0.462101835691879,0.44958714075617323,0.28417346205532135
188,2024-02-16 13:30:00,22040.05078125,22065.599609375,22027.099609375,22055.75,22055.75,0,0.4102193525144581,0.4535668843648899,0.28823294858333853
189,2024-02-16 14:00:00,22053.80078125,22061.349609375,22023.25,22053.5,22053.5,0,0.3627673197498247,0.4156386426264482,0.21780198521154207
190,2024-02-16 14:30:00,22053.94921875,22065.94921875,22035.099609375,22044.900390625,22044.900390625,0,0.311180253579039,0.35979120252911895,0.14878336994932095
191,2024-02-16 15:00:00,22044.5,22067.5,22018.900390625,22035.69921875,22035.69921875,0,0.25311837463310694,0.30540105892744257,0.06045492214888928
192,2024-02-19 09:30:00,22071.75,22091.94921875,22021.69921875,22025.349609375,22025.349609375,0,0.2014131963174641,0.24611091836138865,-0.02371843194966494
193,2024-02-19 10:00:00,22024.849609375,22105.44921875,22024.849609375,22092.55078125,22092.55078125,0,0.171894925754098,0.21951626830689142,0.22753622427993894
194,2024-02-19 10:30:00,22091.55078125,22118.69921875,22076.55078125,22113.80078125,22113.80078125,0,0.1725781955105195,0.21404277209471775,0.28895635035027184
195,2024-02-19 11:00:00,22113.650390625,22150.25,22102.150390625,22121.0,22121.0,0,0.1735908671023289,0.19861583115055137,0.2953216497260042
196,2024-02-19 11:30:00,22121.19921875,22157.349609375,22106.80078125,22148.55078125,22148.55078125,0,0.19719457775319743,0.20959966422969586,0.3830279597676219
197,2024-02-19 12:00:00,22148.900390625,22157.25,22131.44921875,22139.75,22139.75,0,0.22020482032411717,0.21200212193663148,0.30985506794575907
198,2024-02-19 12:30:00,22140.30078125,22166.94921875,22140.30078125,22157.400390625,22157.400390625,0,0.2618920387630568,0.22694250704884528,0.3522654512214663
199,2024-02-19 13:00:00,22157.400390625,22171.400390625,22132.0,22142.94921875,22142.94921875,0,0.3007986456551917,0.2380363344206185,0.24862781629527972
200,2024-02-19 13:30:00,22143.25,22171.650390625,22133.400390625,22161.849609375,22161.849609375,0,0.31134195947430093,0.2648012787389312,0.3013394210137038
201,2024-02-19 14:00:00,22161.55078125,22186.30078125,22152.349609375,22182.150390625,22182.150390625,0,0.31968124064843517,0.3060290287965841,0.3473313185692113
202,2024-02-19 14:30:00,22183.25,22184.19921875,22124.099609375,22129.0,22129.0,0,0.2893783562792249,0.28999183267009454,0.0832014591415326
203,2024-02-19 15:00:00,22132.599609375,22156.150390625,22098.099609375,22116.94921875,22116.94921875,0,0.23583152777162736,0.2587967004327798,0.008200160214438828
